text_clean,tokens
tgl sekeluarga mercure hotel mengunjungi kakak istriku yg nginap pulang tasku ketinggalan dekat kolam renang saat telpon mercure tas tnyt udah diamankan,"['tgl', 'sekeluarga', 'mercure', 'hotel', 'mengunjungi', 'kakak', 'istriku', 'yg', 'nginap', 'pulang', 'tasku', 'ketinggalan', 'dekat', 'kolam', 'renang', 'saat', 'telpon', 'mercure', 'tas', 'tnyt', 'udah', 'diamankan']"
pengalaman mengecewakan makan malam menjelang tahun baru memesan kamar malam menikmati tahun baru hotel sebagai hadiah papa kakak ponakan saat makan malam disarankan bergabung buffet seharga ribuorang bukan masalah harganya saat hendak makan hampir semua menu nyaris kosong menu prasmanan pan stove nyaris kosong nasi kuning tinggal nasinya ayam tinggal sisasisa kuah bumbunya sisasisa omelet salad mie ceplok pihak hotel berkilah makanan habis banyaknya tamutamu sebelumnya padahal juga jam hotel keseluruhan sih bagus pengalaman menginap oke santai refreshing keluarga cocok servicenya sangat perlu peningkatan terutama daerah restaurant ibarat tuan rumah malu bukan bila tamunya kehabisan makanan penginapan adalah pertama sebagai hadiah tahun baru keluarga mungkin ke hotel tapi pikirpikir dulu,"['pengalaman', 'mengecewakan', 'makan', 'malam', 'menjelang', 'tahun', 'baru', 'memesan', 'kamar', 'malam', 'menikmati', 'tahun', 'baru', 'hotel', 'sebagai', 'hadiah', 'papa', 'kakak', 'ponakan', 'saat', 'makan', 'malam', 'disarankan', 'bergabung', 'buffet', 'seharga', 'ribuorang', 'bukan', 'masalah', 'harganya', 'saat', 'hendak', 'makan', 'hampir', 'semua', 'menu', 'nyaris', 'kosong', 'menu', 'prasmanan', 'pan', 'stove', 'nyaris', 'kosong', 'nasi', 'kuning', 'tinggal', 'nasinya', 'ayam', 'tinggal', 'sisasisa', 'kuah', 'bumbunya', 'sisasisa', 'omelet', 'salad', 'mie', 'ceplok', 'pihak', 'hotel', 'berkilah', 'makanan', 'habis', 'banyaknya', 'tamutamu', 'sebelumnya', 'padahal', 'juga', 'jam', 'hotel', 'keseluruhan', 'sih', 'bagus', 'pengalaman', 'menginap', 'oke', 'santai', 'refreshing', 'keluarga', 'cocok', 'servicenya', 'sangat', 'perlu', 'peningkatan', 'terutama', 'daerah', 'restaurant', 'ibarat', 'tuan', 'rumah', 'malu', 'bukan', 'bila', 'tamunya', 'kehabisan', 'makanan', 'penginapan', 'adalah', 'pertama', 'sebagai', 'hadiah', 'tahun', 'baru', 'keluarga', 'mungkin', 'ke', 'hotel', 'tapi', 'pikirpikir', 'dulu']"
suasana viewdan fasilitasnya sangat mendukung menjadikan mmtbr sbg tempat refreshing keluarga maupun meeting bareng kolega bisnis perlu keluar daerahtempat sudah sama deretan hotel yg di bali,"['suasana', 'viewdan', 'fasilitasnya', 'sangat', 'mendukung', 'menjadikan', 'mmtbr', 'sbg', 'tempat', 'refreshing', 'keluarga', 'maupun', 'meeting', 'bareng', 'kolega', 'bisnis', 'perlu', 'keluar', 'daerahtempat', 'sudah', 'sama', 'deretan', 'hotel', 'yg', 'di', 'bali']"
tenang menyejukan cocok tempat pelarian aktivitas sehari liburan bersama keluarga pemandangan sejuk banyak pohon pohon burungburung hanya disekitar hotel ada view laut lepas kita melihat pulau manado tua pesisir kota manado kurang rasanya hanya menginap malam,"['tenang', 'menyejukan', 'cocok', 'tempat', 'pelarian', 'aktivitas', 'sehari', 'liburan', 'bersama', 'keluarga', 'pemandangan', 'sejuk', 'banyak', 'pohon', 'pohon', 'burungburung', 'hanya', 'disekitar', 'hotel', 'ada', 'view', 'laut', 'lepas', 'kita', 'melihat', 'pulau', 'manado', 'tua', 'pesisir', 'kota', 'manado', 'kurang', 'rasanya', 'hanya', 'menginap', 'malam']"
kedua kli mnginap dsiniselalu senang situasi hotelpmndangan laut yg indah kondisi kamar yg bagus bru renovasiberharap hotel smakin sukses dngan trus meningkatkan playanan mmprbarui fasilitas yg lbih baru lagitpi so far so good sihhas long stay hotel,"['kedua', 'kli', 'mnginap', 'dsiniselalu', 'senang', 'situasi', 'hotelpmndangan', 'laut', 'yg', 'indah', 'kondisi', 'kamar', 'yg', 'bagus', 'bru', 'renovasiberharap', 'hotel', 'smakin', 'sukses', 'dngan', 'trus', 'meningkatkan', 'playanan', 'mmprbarui', 'fasilitas', 'yg', 'lbih', 'baru', 'lagitpi', 'so', 'far', 'so', 'good', 'sihhas', 'long', 'stay', 'hotel']"
hotelnya bagus kebetulan dapat kamar viewnya bunnaken jadi ingat istri dirumah jadi ajak anakanak kesini cocok utk keluarga yang liburan dikota utk pelayanan staff disini bagus ramah tetapi pelayanan room service perlu ditingkatkankarena mau minta apaapa susah rada lama its oke lah ditingkatkan ya,"['hotelnya', 'bagus', 'kebetulan', 'dapat', 'kamar', 'viewnya', 'bunnaken', 'jadi', 'ingat', 'istri', 'dirumah', 'jadi', 'ajak', 'anakanak', 'kesini', 'cocok', 'utk', 'keluarga', 'yang', 'liburan', 'dikota', 'utk', 'pelayanan', 'staff', 'disini', 'bagus', 'ramah', 'tetapi', 'pelayanan', 'room', 'service', 'perlu', 'ditingkatkankarena', 'mau', 'minta', 'apaapa', 'susah', 'rada', 'lama', 'its', 'oke', 'lah', 'ditingkatkan', 'ya']"
kamar deluxe saya tempati selama hari baik pintu masuk pintu arah beranda kondisi kurang baik tidak terkunci beranda baik mohon segera diperbaiki diganti yang baru,"['kamar', 'deluxe', 'saya', 'tempati', 'selama', 'hari', 'baik', 'pintu', 'masuk', 'pintu', 'arah', 'beranda', 'kondisi', 'kurang', 'baik', 'tidak', 'terkunci', 'beranda', 'baik', 'mohon', 'segera', 'diperbaiki', 'diganti', 'yang', 'baru']"
hotel sangat bagus keluarga hotel mempunyai kamar representatif ber haneymoon mempunyai akses bunaken lahan luas mempunyai kolam renng untuk makanan lumayan masih perlu variasikan,"['hotel', 'sangat', 'bagus', 'keluarga', 'hotel', 'mempunyai', 'kamar', 'representatif', 'ber', 'haneymoon', 'mempunyai', 'akses', 'bunaken', 'lahan', 'luas', 'mempunyai', 'kolam', 'renng', 'untuk', 'makanan', 'lumayan', 'masih', 'perlu', 'variasikan']"
lokasi keluarga sangat bagus sayangnya kolam renang sangat kotor internet gak bagus luas lahan sangat menarik pelayanan standart beberapa kamar di upgrade jenis baru sarapan standarthal sangat mengecewakan biasa hari tertentu acara sangat ribut memikirkan tamu hingga malam memakai sound system harga standart,"['lokasi', 'keluarga', 'sangat', 'bagus', 'sayangnya', 'kolam', 'renang', 'sangat', 'kotor', 'internet', 'gak', 'bagus', 'luas', 'lahan', 'sangat', 'menarik', 'pelayanan', 'standart', 'beberapa', 'kamar', 'di', 'upgrade', 'jenis', 'baru', 'sarapan', 'standarthal', 'sangat', 'mengecewakan', 'biasa', 'hari', 'tertentu', 'acara', 'sangat', 'ribut', 'memikirkan', 'tamu', 'hingga', 'malam', 'memakai', 'sound', 'system', 'harga', 'standart']"
hotel sangat nyaman harga sesuai pelayanan fasilitas sangat bagus bermain santai buat keluarga teman pelayannya ramah sopan sejauh hotel pilihan utama kalo mau liburan bawa keluarga di sulawesi utara,"['hotel', 'sangat', 'nyaman', 'harga', 'sesuai', 'pelayanan', 'fasilitas', 'sangat', 'bagus', 'bermain', 'santai', 'buat', 'keluarga', 'teman', 'pelayannya', 'ramah', 'sopan', 'sejauh', 'hotel', 'pilihan', 'utama', 'kalo', 'mau', 'liburan', 'bawa', 'keluarga', 'di', 'sulawesi', 'utara']"
kamar baru dekorasi cantik balkon pool view taman laut makasih free upgradenya suka kerahamahan resepsionist memenuhi segala permintaan sy dengan sempurna dr fast check in morning call ontimeoverall sy puas,"['kamar', 'baru', 'dekorasi', 'cantik', 'balkon', 'pool', 'view', 'taman', 'laut', 'makasih', 'free', 'upgradenya', 'suka', 'kerahamahan', 'resepsionist', 'memenuhi', 'segala', 'permintaan', 'sy', 'dengan', 'sempurna', 'dr', 'fast', 'check', 'in', 'morning', 'call', 'ontimeoverall', 'sy', 'puas']"
berkunjung kota manado sulawesi utara sebaiknya menginap mercure manado tateli beach resort lokasi tempat yg sangat strategis pinggir pantai pelayanan kamar yg sangat baik menu makanan sangat cocok lidah kitaso mercure manado tateli beach resort pilihan yg terbaik,"['berkunjung', 'kota', 'manado', 'sulawesi', 'utara', 'sebaiknya', 'menginap', 'mercure', 'manado', 'tateli', 'beach', 'resort', 'lokasi', 'tempat', 'yg', 'sangat', 'strategis', 'pinggir', 'pantai', 'pelayanan', 'kamar', 'yg', 'sangat', 'baik', 'menu', 'makanan', 'sangat', 'cocok', 'lidah', 'kitaso', 'mercure', 'manado', 'tateli', 'beach', 'resort', 'pilihan', 'yg', 'terbaik']"
kapelnya bagus dgn view laut indah menyenangkan snacknya enak pelayan pelayannya menyenangkan hujan membuat semuanya menjadi rapi krn lantai basah saya hampir terpeleset tempaynya sangat menyenangkan dna indah,"['kapelnya', 'bagus', 'dgn', 'view', 'laut', 'indah', 'menyenangkan', 'snacknya', 'enak', 'pelayan', 'pelayannya', 'menyenangkan', 'hujan', 'membuat', 'semuanya', 'menjadi', 'rapi', 'krn', 'lantai', 'basah', 'saya', 'hampir', 'terpeleset', 'tempaynya', 'sangat', 'menyenangkan', 'dna', 'indah']"
the scenery was awesome sangat suka sekali pemandangan design kamarnya terutama member accor banyak sekali special privileges saya dapatkan sangat rekomen keluarga teman tariff kamar lebih baik disediakan banyak promo menarik,"['the', 'scenery', 'was', 'awesome', 'sangat', 'suka', 'sekali', 'pemandangan', 'design', 'kamarnya', 'terutama', 'member', 'accor', 'banyak', 'sekali', 'special', 'privileges', 'saya', 'dapatkan', 'sangat', 'rekomen', 'keluarga', 'teman', 'tariff', 'kamar', 'lebih', 'baik', 'disediakan', 'banyak', 'promo', 'menarik']"
semuanya serba bagus saja kolam berenang anak kurang lengkap aja harusnya beri sedikit variasi kayak perosotan kecil kalau yg lainnya udah mantap breakfastnya enak banyak pilihan,"['semuanya', 'serba', 'bagus', 'saja', 'kolam', 'berenang', 'anak', 'kurang', 'lengkap', 'aja', 'harusnya', 'beri', 'sedikit', 'variasi', 'kayak', 'perosotan', 'kecil', 'kalau', 'yg', 'lainnya', 'udah', 'mantap', 'breakfastnya', 'enak', 'banyak', 'pilihan']"
jangan lupa mengagendakan waktu libur cukup menikmati kenyamanan kesenangan menginap berlibur mercure tateli kegiatan bersama pelatihan mercure menjadi lokasi tujuan tepat,"['jangan', 'lupa', 'mengagendakan', 'waktu', 'libur', 'cukup', 'menikmati', 'kenyamanan', 'kesenangan', 'menginap', 'berlibur', 'mercure', 'tateli', 'kegiatan', 'bersama', 'pelatihan', 'mercure', 'menjadi', 'lokasi', 'tujuan', 'tepat']"
tempat mempunyai pemandangan yg sangat indah jalan menuju hotel berlubang kamar kelihatan tua overall waktu kesini posisi kamar hampir penuh membuktikan banyaknya peminat hotel restoran sarapan sempit banyaknorang yg menunggu duduk menikmati makanannya masakan biasa,"['tempat', 'mempunyai', 'pemandangan', 'yg', 'sangat', 'indah', 'jalan', 'menuju', 'hotel', 'berlubang', 'kamar', 'kelihatan', 'tua', 'overall', 'waktu', 'kesini', 'posisi', 'kamar', 'hampir', 'penuh', 'membuktikan', 'banyaknya', 'peminat', 'hotel', 'restoran', 'sarapan', 'sempit', 'banyaknorang', 'yg', 'menunggu', 'duduk', 'menikmati', 'makanannya', 'masakan', 'biasa']"
resepsionis sangat ramah kamar luas dilengkapi kursi sofa bersantai menerima tamu menonton led tv ukuran inch meja kursi bekerja terdapat kulkas mini ceret listrik kamar mandi luas dg pilihan shower bathtub dilengkapi alat timbang badan dlm kamar mandi masalah kebersihan sangat bersih disetiap kamar terdapat teras balkon yg dilengkapi dg meja kurdi untuk bersantai ria diteras kamar pokoknya siiiplah,"['resepsionis', 'sangat', 'ramah', 'kamar', 'luas', 'dilengkapi', 'kursi', 'sofa', 'bersantai', 'menerima', 'tamu', 'menonton', 'led', 'tv', 'ukuran', 'inch', 'meja', 'kursi', 'bekerja', 'terdapat', 'kulkas', 'mini', 'ceret', 'listrik', 'kamar', 'mandi', 'luas', 'dg', 'pilihan', 'shower', 'bathtub', 'dilengkapi', 'alat', 'timbang', 'badan', 'dlm', 'kamar', 'mandi', 'masalah', 'kebersihan', 'sangat', 'bersih', 'disetiap', 'kamar', 'terdapat', 'teras', 'balkon', 'yg', 'dilengkapi', 'dg', 'meja', 'kurdi', 'untuk', 'bersantai', 'ria', 'diteras', 'kamar', 'pokoknya', 'siiiplah']"
resort bagus sekali suka diving hotel sangat bagus perhitungkan caf nya nyaman saja kecepatan pelayanan tingkatkan sebagai silver accor member mendapat facilitas prestige check in meja khusus menunggu taksi ruang tunggu khusus up grade kamar menghadap pantai proses check out hotel juga cepat saran untuk lebih improve pada pelayanan di restaurant cepat memberikan sajian yang tepat yang pesan,"['resort', 'bagus', 'sekali', 'suka', 'diving', 'hotel', 'sangat', 'bagus', 'perhitungkan', 'caf', 'nya', 'nyaman', 'saja', 'kecepatan', 'pelayanan', 'tingkatkan', 'sebagai', 'silver', 'accor', 'member', 'mendapat', 'facilitas', 'prestige', 'check', 'in', 'meja', 'khusus', 'menunggu', 'taksi', 'ruang', 'tunggu', 'khusus', 'up', 'grade', 'kamar', 'menghadap', 'pantai', 'proses', 'check', 'out', 'hotel', 'juga', 'cepat', 'saran', 'untuk', 'lebih', 'improve', 'pada', 'pelayanan', 'di', 'restaurant', 'cepat', 'memberikan', 'sajian', 'yang', 'tepat', 'yang', 'pesan']"
sya mengambil bbrpa kmar hotel mercure manadobetapa senangnya ketika informasikan kamar di upgrade suite room freedan lbih mnyenangkan ketika masuk k kmarmelihat kmar tidur pemandangan yg sangat indah sya keluarga sangat mnikmati liburan dsana dengan staff yg ramah,"['sya', 'mengambil', 'bbrpa', 'kmar', 'hotel', 'mercure', 'manadobetapa', 'senangnya', 'ketika', 'informasikan', 'kamar', 'di', 'upgrade', 'suite', 'room', 'freedan', 'lbih', 'mnyenangkan', 'ketika', 'masuk', 'k', 'kmarmelihat', 'kmar', 'tidur', 'pemandangan', 'yg', 'sangat', 'indah', 'sya', 'keluarga', 'sangat', 'mnikmati', 'liburan', 'dsana', 'dengan', 'staff', 'yg', 'ramah']"
liburan bersama keluarga terasa sangat menyenangkan resort dekat pusat kota kolam renangnya indah pantai pasir putih yg cantik makanannya enak disajikan profesional staf karyawannya ramah responsif,"['liburan', 'bersama', 'keluarga', 'terasa', 'sangat', 'menyenangkan', 'resort', 'dekat', 'pusat', 'kota', 'kolam', 'renangnya', 'indah', 'pantai', 'pasir', 'putih', 'yg', 'cantik', 'makanannya', 'enak', 'disajikan', 'profesional', 'staf', 'karyawannya', 'ramah', 'responsif']"
perlu tempat tempat manado olace menjadi salah satu pilihan terletak pinggiran kota anda dapat menikmati keindahan matahari terbenam teluk manado tempat ideal pesta pernikahan terbuka,"['perlu', 'tempat', 'tempat', 'manado', 'olace', 'menjadi', 'salah', 'satu', 'pilihan', 'terletak', 'pinggiran', 'kota', 'anda', 'dapat', 'menikmati', 'keindahan', 'matahari', 'terbenam', 'teluk', 'manado', 'tempat', 'ideal', 'pesta', 'pernikahan', 'terbuka']"
sebaiknya halaman parkir lebih perluas terlebih pengunjung kamarnya jauh halaman parkirlobbi hotel kamar hotel memanjang belakang arah pantai jadi parkir jauh lobbi semakin jauh pengunjung ke kamarnya,"['sebaiknya', 'halaman', 'parkir', 'lebih', 'perluas', 'terlebih', 'pengunjung', 'kamarnya', 'jauh', 'halaman', 'parkirlobbi', 'hotel', 'kamar', 'hotel', 'memanjang', 'belakang', 'arah', 'pantai', 'jadi', 'parkir', 'jauh', 'lobbi', 'semakin', 'jauh', 'pengunjung', 'ke', 'kamarnya']"
memiliki pengalaman baik selama tinggal menikmati pemandangan laut menikmati matahari terbenam matahari terbit nikmati berenang kolam renang staf hotel menyediakan layanan sangat baik sangat membantu keramahan besar,"['memiliki', 'pengalaman', 'baik', 'selama', 'tinggal', 'menikmati', 'pemandangan', 'laut', 'menikmati', 'matahari', 'terbenam', 'matahari', 'terbit', 'nikmati', 'berenang', 'kolam', 'renang', 'staf', 'hotel', 'menyediakan', 'layanan', 'sangat', 'baik', 'sangat', 'membantu', 'keramahan', 'besar']"
sangat sempurna tempat yg dapatkanterimakasih saya puas menempati junior suite room free upgrade full room unk deluxe waktu ituruangan besar bersih pemandangan yg sempurnastaff sangat ramah makanan jus buah fresh memang jauh dr kota sangat terobati dg view yg perfect,"['sangat', 'sempurna', 'tempat', 'yg', 'dapatkanterimakasih', 'saya', 'puas', 'menempati', 'junior', 'suite', 'room', 'free', 'upgrade', 'full', 'room', 'unk', 'deluxe', 'waktu', 'ituruangan', 'besar', 'bersih', 'pemandangan', 'yg', 'sempurnastaff', 'sangat', 'ramah', 'makanan', 'jus', 'buah', 'fresh', 'memang', 'jauh', 'dr', 'kota', 'sangat', 'terobati', 'dg', 'view', 'yg', 'perfect']"
sambutan awal baik check in baru room ready pesanan lambat ada kesan pemegang accor platinum sarapan serasa dicurigai melebihi quota kamar org anak dewasa roomcheck out tepat waktu kamar automatis terkunci pertama kali merasa terusir hotel benar benar ada fungsi accor plus platinum member biasanya ditawarin late check out bahkan accor group luar negri,"['sambutan', 'awal', 'baik', 'check', 'in', 'baru', 'room', 'ready', 'pesanan', 'lambat', 'ada', 'kesan', 'pemegang', 'accor', 'platinum', 'sarapan', 'serasa', 'dicurigai', 'melebihi', 'quota', 'kamar', 'org', 'anak', 'dewasa', 'roomcheck', 'out', 'tepat', 'waktu', 'kamar', 'automatis', 'terkunci', 'pertama', 'kali', 'merasa', 'terusir', 'hotel', 'benar', 'benar', 'ada', 'fungsi', 'accor', 'plus', 'platinum', 'member', 'biasanya', 'ditawarin', 'late', 'check', 'out', 'bahkan', 'accor', 'group', 'luar', 'negri']"
hotel memberi kamar superior junior suite ada banyak tempat pemukiman semua karyawan sangat ramah simpathetic ruangan fantastis kolam renangnya bagus perlu taksi pergi kota,"['hotel', 'memberi', 'kamar', 'superior', 'junior', 'suite', 'ada', 'banyak', 'tempat', 'pemukiman', 'semua', 'karyawan', 'sangat', 'ramah', 'simpathetic', 'ruangan', 'fantastis', 'kolam', 'renangnya', 'bagus', 'perlu', 'taksi', 'pergi', 'kota']"
cukup besar impersonal khas accor hotel memesan hotel untuk satu malam transit manado hotel cukup jauh bandara yakin saya memesan secara keseluruhan saya merasa dingin kamar memiliki masalah pemeliharaan bau rokok ac kondensasi menetes air lampu atas wastafel sarapan prasmanan biasabiasa,"['cukup', 'besar', 'impersonal', 'khas', 'accor', 'hotel', 'memesan', 'hotel', 'untuk', 'satu', 'malam', 'transit', 'manado', 'hotel', 'cukup', 'jauh', 'bandara', 'yakin', 'saya', 'memesan', 'secara', 'keseluruhan', 'saya', 'merasa', 'dingin', 'kamar', 'memiliki', 'masalah', 'pemeliharaan', 'bau', 'rokok', 'ac', 'kondensasi', 'menetes', 'air', 'lampu', 'atas', 'wastafel', 'sarapan', 'prasmanan', 'biasabiasa']"
hotel sangat nyaman pemandangan indah pelayanan sangat baik responsive sarapan baik kualitas baik khususnya buah nanas soooo sweeet kecil manis sekali thankfully buat ibu prilly atas perhatian tulus melayani saat checkout membantu urus koper berat lupa kalau wanita hehehe taxi yang susah kali yaaa buat improvemen hotelnya,"['hotel', 'sangat', 'nyaman', 'pemandangan', 'indah', 'pelayanan', 'sangat', 'baik', 'responsive', 'sarapan', 'baik', 'kualitas', 'baik', 'khususnya', 'buah', 'nanas', 'soooo', 'sweeet', 'kecil', 'manis', 'sekali', 'thankfully', 'buat', 'ibu', 'prilly', 'atas', 'perhatian', 'tulus', 'melayani', 'saat', 'checkout', 'membantu', 'urus', 'koper', 'berat', 'lupa', 'kalau', 'wanita', 'hehehe', 'taxi', 'yang', 'susah', 'kali', 'yaaa', 'buat', 'improvemen', 'hotelnya']"
tinggal sini selama malam memiliki sebuah kamar bagus melihat pemandangan resor sangat tenang saat tahun staf sangat ramah selalu siap melayani mana pada ulang tahun dengan permintaan kami khusus makan malam,"['tinggal', 'sini', 'selama', 'malam', 'memiliki', 'sebuah', 'kamar', 'bagus', 'melihat', 'pemandangan', 'resor', 'sangat', 'tenang', 'saat', 'tahun', 'staf', 'sangat', 'ramah', 'selalu', 'siap', 'melayani', 'mana', 'pada', 'ulang', 'tahun', 'dengan', 'permintaan', 'kami', 'khusus', 'makan', 'malam']"
